session_id,target
181,4.73877083402277e-05
182,0.004508686979994028
183,2.0592723084945793e-05
184,1.5629193159133488e-09
185,0.00011269349103349097
186,8.7183845016915e-05
187,1.500247633931802e-06
188,2.8563065411583028e-12
189,0.0012886028277534914
190,3.0456664896778888e-05
191,0.0001291099427360712
192,3.4862646960176234e-05
193,0.0033293568616686426
194,0.004867201008787026
195,8.303319913603267e-05
196,5.751712913375256e-15
197,0.0004040889331589734
198,0.0011194813051411724
199,0.004503156857627434
200,6.724983800122375e-10
201,2.9616963803649966e-06
202,0.014829566572986026
203,8.357923473562405e-13
204,0.0009009828167367769
205,0.0030247640219013714
206,3.125607974909795e-10
207,0.00023557600754464802
208,0.0033827940370844503
209,1.7283266194164026e-06
210,0.006367855975550782
211,0.00031245207010616215
212,0.007628821671904054
213,6.9962928607340745e-06
214,0.018696468036636025
215,0.003392924654087273
216,0.0016175904424281095
217,0.05632122899944498
218,0.0003622192027528461
219,0.0007335663164435468
220,0.0014540957947648129
221,0.0022062933695044884
222,5.5170459452204515e-05
223,0.019850716480417915
224,0.00023659371029028894
225,0.009144825722910272
226,0.00264554535437851
227,0.0030078608124360535
228,9.866657608583502e-05
229,6.224536500507208e-05
230,0.0006041472215320705
231,1.9514561422856163e-06
232,9.875539248464595e-06
233,2.9182152399108652e-05
234,0.0005389642313965552
235,1.0721983698968276e-05
236,0.0009772484447786367
237,0.0010837839391422649
238,0.0007390301532351319
239,3.0421699323017635e-05
240,0.003084840422911544
241,1.09918597578629e-09
242,2.2794555967259497e-08
243,7.883979173617686e-09
244,3.302583607132824e-05
245,0.00027024905115587914
246,2.469122900582438e-06
247,0.08008605464112938
248,0.00017383635948207537
249,4.396662474473755e-07
250,5.192099446848299e-05
251,0.01407375873102804
252,4.35584763108557e-05
253,5.419021252405793e-07
254,0.0022528083408892767
255,0.00120330252918163
256,9.000552410335631e-10
257,0.00041385373252038956
258,0.004547908687855885
259,0.0017384681491230162
260,0.0040789668778094985
261,5.091626241823717e-05
262,0.006815658154399521
263,0.00013724123997905052
264,0.0005150767173789376
265,0.00021106952059773913
266,2.6972786322891656e-06
267,5.999286746857563e-13
268,4.508410388787014e-09
269,0.00018417121821632666
270,9.337996318113109e-05
271,1.9063760121387994e-06
272,0.00017052645542064082
273,1.3318596275265603e-05
274,0.0005361444191014117
275,0.005077375744018187
276,2.9327758584465424e-08
277,0.00047509298270689815
278,0.010222688525679086
279,1.1431024530435561e-06
280,0.0010589199144514063
281,1.5059629032513165e-05
282,0.005304054608765062
283,0.0010026214510340968
284,5.304712188852791e-10
285,7.809351991079507e-06
286,3.0388823759061367e-09
287,0.001070734224215193
288,1.4371655201018128e-06
289,0.00011092611780515776
290,9.38883226921361e-10
291,0.00639637305494478
292,0.0002776435992044229
293,0.0029163727185084866
294,7.378481667380916e-05
295,2.4172691179304215e-05
296,1.0464103750146163e-07
297,0.00017541558321447037
298,6.382244118107785e-06
299,1.4245889362164704e-07
300,5.200906447175707e-05
301,6.603074549237101e-10
302,1.5070528374691949e-05
303,1.6647238658192966e-06
304,0.012658950908961547
305,0.029632782185608577
306,5.208735933485695e-06
307,0.0010208024117385214
308,0.0005109750350904294
309,0.0006719084891826305
310,2.1198543901343773e-05
311,0.002501365075459724
312,0.010532524403085448
313,0.0011556721853228113
314,1.327719049534184e-05
315,0.0001821976605526994
316,3.48465831214645e-07
317,0.0015874993273643258
318,5.783158596245961e-05
319,0.0001920345407683337
320,5.6252644198748095e-11
321,0.0063847739624956655
322,4.281533849581444e-05
323,3.3643695570911215e-05
324,0.0007596576747964273
325,0.005037543557770677
326,0.0010084477767613046
327,2.993726218106664e-05
328,0.0029225330207179297
329,1.5047327958657258e-05
330,1.908805026152729e-06
331,0.007988746718908498
332,0.002493826593167257
333,0.1612055103284959
334,9.193854320513004e-06
335,3.116316381295844e-05
336,0.0005027669250891519
337,0.007557249020716534
338,0.012850042453767916
339,0.00013287958470524394
340,0.0023132889250993523
341,4.0049385658572986e-06
342,0.001806295902663464
343,0.0017121123653052648
344,0.0030427304905434552
345,0.0010627014074298653
346,0.00011289334026621189
347,0.6623857566762514
348,5.181317624454239e-06
349,7.365989138937991e-06
350,0.002948708036713392
351,0.00034988945091298364
352,0.11094704780020817
353,0.03752325325103445
354,0.0010144007387499438
355,0.007631376021257089
356,0.001391975114607965
357,7.30836209337378e-05
358,4.413158870586949e-16
359,0.11015166560589262
360,6.0025265598567366e-06
361,0.00990802513383081
362,0.0024620571671356214
363,0.0003620632886841363
364,0.01149824765853102
365,4.358843755482291e-08
366,4.3192545511699745e-10
367,3.913126443633632e-12
368,0.0014032683419357385
369,0.004993907678705804
370,6.345465981747764e-05
371,0.0008130485571924395
372,3.7769971486617693e-06
373,8.111613652821893e-14
374,2.7407145110342613e-08
375,5.498614091271511e-05
376,0.006097758400703431
377,0.00023701506864179717
378,3.0087348014143263e-07
379,5.237265398225216e-07
380,8.223082199497209e-05
381,0.00018109369169402002
382,0.0029851250559017033
383,9.08574235298112e-07
384,0.0001760697695025229
385,0.0028186662138121703
386,1.0578048837263255e-05
387,0.00039673642549064165
388,0.001094172474103242
389,2.8099211601694825e-06
390,3.2939918569189934e-05
391,9.84268619350115e-11
392,0.0005351519044474657
393,0.00020763173057257572
394,1.1633095521596047e-10
395,3.9468027520221306e-05
396,3.3545700713790666e-05
397,1.7707503904291089e-06
398,0.0005465761042728595
399,5.22163460954901e-11
400,1.7484094732285832e-05
401,1.523024657378542e-10
402,1.3166219185560973e-05
403,4.697000182836261e-06
404,0.022208899713459008
405,0.00016210084282488398
406,0.002837301224516853
407,0.00011339642964253457
408,1.585568382557859e-10
409,0.0018269230868480858
410,0.00010590178070352127
411,1.8471329234281256e-05
412,9.202688180479169e-05
413,0.0005147678274649319
414,2.7895312924844113e-15
415,4.0346226340211963e-10
416,0.0002874239306722335
417,0.004649507470869683
418,2.363437718585661e-15
419,8.694683860946796e-07
420,0.0016641844057443847
421,0.00022227100920213066
422,0.0008130485571924395
423,1.7614439743659897e-14
424,0.00013997251533955196
425,2.9919214547765753e-09
426,0.33266016086812084
427,1.8389712578943873e-10
428,4.30084009251089e-11
429,0.030201794302805302
430,1.5047327958657258e-05
431,3.783390024692712e-10
432,0.006786129500510071
433,2.472325506720498e-06
434,0.00023606952171562374
435,8.26676434000299e-05
436,0.000255260492555767
437,0.00044861757301002436
438,0.0008892560433349306
439,0.00026430462519658855
440,2.5271954502092187e-12
441,8.684953409084346e-05
442,0.00045850245933179494
443,1.3825988708773111e-05
444,7.862953180625555e-05
445,0.003542140588129026
446,0.0007572344284265252
447,9.005285376316847e-06
448,0.0028904567440902304
449,0.0005481879989007322
450,0.00045869051331541273
451,0.000560051858497052
452,0.009593114082015417
453,0.00038643614826775103
454,1.9851176610445906e-07
455,8.541518995319439e-05
456,8.147357078735305e-07
457,0.00015403020669367586
458,9.271500197051522e-08
459,0.00029865868847597283
460,0.040523231923250726
461,8.223082199497209e-05
462,5.6087449913912093e-08
463,4.145419484303963e-08
464,0.00031593475516060703
465,0.002009977879139832
466,2.052058520206398e-06
467,0.002922592675907622
468,3.406780170928409e-06
469,0.001021709570640452
470,0.0005792739067140822
471,0.010246797847112826
472,1.5148750275468382e-15
473,0.0003622192027528461
474,4.2417016911503734e-07
475,0.015378513361018168
476,7.789425873954587e-09
477,0.0006225392941971824
478,0.0005465719481051516
479,0.4324426918494147
480,5.252189868701638e-05
481,0.01989389062123347
482,0.0010796611796729863
483,0.002246802820854384
484,0.000991785258711142
485,0.02021513125029008
486,4.129322451990411e-05
487,0.00023091544521456394
488,7.081737132221598e-06
489,0.0004019629499959964
490,4.243902638017281e-05
491,0.005230804704600262
492,0.0015329701719388566
493,0.00012736827830980946
494,4.885426554795826e-06
495,2.2190107998868636e-05
496,0.032485184078508124
497,0.00023608541406046482
498,0.0010561274562803662
499,2.8275645810554885e-13
500,0.003392913040324181
501,0.03134493390832882
502,0.017078449101093313
503,0.01993875102620052
504,0.0015129599103079257
505,4.782684850964719e-05
506,2.0195863785440734e-06
507,0.0005699089472060687
508,0.0001318323660401514
509,1.7470570309442507e-06
510,0.00031189469858506594
511,2.4742921793108897e-12
512,0.00015743029419365795
513,1.5187147336196977e-11
514,0.005284518503991908
515,0.0007212953088635344
516,0.003793718013059705
517,0.0006744892832680968
518,1.9512843150893326e-06
519,0.00469315296452218
520,3.85042518307924e-05
521,0.06162192175644899
522,0.10129842630684052
523,7.289252801365949e-07
524,0.0005484585352496265
525,0.004977458443734983
526,1.4840796491117385e-07
527,0.0009766244150188807
528,0.0021919933576316757
529,0.000332688396584329
530,1.6852904160174593e-11
531,2.841367565449418e-05
532,0.00016186160265966185
533,1.0459387878072795e-16
534,0.024264242476504695
535,8.355734494111347e-10
536,0.006874762596678261
537,9.84118154834223e-05
538,0.003934560907700851
539,0.0005693066848189149
540,6.493220907330301e-07
541,0.00014979823451141835
542,0.00047430667357088876
543,0.0005919810973153122
544,0.007268709087722474
545,0.00017161269779060806
546,8.887366592433893e-05
547,0.0007965995125624964
548,7.240077957846531e-13
549,0.0033953494360066403
550,0.00046790811729381643
551,0.008895303055897646
552,0.0015586572590596687
553,2.175792814224123e-08
554,1.0742834668955688e-06
555,1.891920397030996e-09
556,0.0064407668292868455
557,0.0004579491562512138
558,0.0005964848669357251
559,1.7451812627276223e-05
560,0.0021170497045128822
561,1.610123263390282e-05
562,0.002148353933151733
563,0.0015434394283679962
564,0.0004008656150067194
565,0.0017030331052032648
566,0.00011485005240463625
567,6.268723881079054e-06
568,0.00026000981078889426
569,0.0007263098988701099
570,0.00033816275065185955
571,0.00018486184336792915
572,0.07660874264875385
573,1.5935182733999292e-13
574,4.86170359485138e-06
575,1.487207780572056e-16
576,0.0018919627696639344
577,0.0008544926260965763
578,2.4456368314550096e-13
579,1.971060285406069e-05
580,0.00010411849942251815
581,0.007557058319888456
582,5.217800450031032e-06
583,8.733316049692409e-05
584,0.029742464231313166
585,6.27858562254108e-05
586,0.002120357677050896
587,0.0009212361894314874
588,0.004434567007552811
589,0.05641376608743804
590,2.344316633976245e-13
591,2.6341197592058503e-05
592,1.0349332605340254e-16
593,6.649928192069297e-10
594,1.4220486219687564e-06
595,0.00019156909371668081
596,0.001584635365106209
597,0.0004615713459621072
598,6.533812236078774e-11
599,4.062873686549286e-05
600,0.0016205146726765516
601,0.0003969062272805433
602,0.00764213075490304
603,5.264348741445507e-06
604,8.924139522189326e-09
605,0.004942254530037111
606,0.0015133705979454857
607,0.0008358708796086437
608,0.00026519684211691937
609,0.002440624758668337
610,5.4189150548876884e-08
611,0.00042494442933855534
612,0.02009255534079006
613,2.8563065411583028e-12
614,7.310256838806488e-05
615,0.00014152311179002538
616,3.2912110797187207e-05
617,3.2826252541270875e-05
618,9.062114289398448e-06
619,4.243756442318781e-05
620,0.02623389846539312
621,0.00017720581126976835
622,0.07189958292394275
623,0.0005200597067661572
624,4.413158870586949e-16
625,0.020369802723759104
626,0.0024295341267563868
627,8.375033409816087e-13
628,7.076756565330939e-10
629,0.0010351605838051427
630,2.8563065411583028e-12
631,5.285892203945408e-05
632,0.0006272421817427061
633,0.00998251957359059
634,0.00037882705350842597
635,5.484878144564076e-14
636,0.0003839552842350798
637,2.597777246098776e-05
638,0.0007320513174578075
639,3.966400988942454e-15
640,1.24836872701122e-08
641,0.0002601637138878246
642,0.0002277963804571248
643,0.03179221214961501
644,0.00022931285390938828
645,0.07244790421596566
646,0.0002959899994501566
647,3.514775662776031e-05
648,1.8131111560741815e-05
649,0.0001872566405883321
650,2.38286323261877e-05
651,0.002935593293944096
652,0.0934380427566926
653,0.0010747123466018052
654,2.034408576889433e-05
655,0.006411270394921944
656,0.007748201853185559
657,4.41269462127996e-07
658,5.415766736766643e-06
659,0.0001102148809841253
660,8.309381622305668e-05
661,2.543330680170577e-05
662,5.1542135721605574e-15
663,9.375160230078982e-06
664,2.1584864567727366e-05
665,1.3016896058708496e-12
666,0.0009279550852941308
667,0.008077677133755597
668,0.04480757656722971
669,2.6463508624264057e-06
670,5.288398152949305e-12
671,0.0063890920659003
672,0.030689131338529543
673,0.0395425558020683
674,0.00554934668906413
675,0.003985818749797166
676,0.0017382819707844849
677,0.0003702074604240522
678,0.007065832204515359
679,2.0004275680334916e-14
680,0.00956821365870613
681,0.0003355933365253417
682,5.288398152949305e-12
683,0.00019903147537871413
684,0.04081552522538069
685,2.1395478792403664e-05
686,0.0013662149505131243
687,0.00025135052024829676
688,0.035300472312716824
689,0.013578816438744527
690,0.0030575633653811816
691,0.00010854464877162186
692,1.5629193159133488e-09
693,0.0011521166908957637
694,0.00020142656643273892
695,4.1765471992043835e-05
696,8.998027552163258e-06
697,0.000720864581699562
698,0.00025477262872182526
699,6.806609578839394e-05
700,0.0007850540267952775
701,9.417044979538272e-05
702,1.527700537997718e-05
703,0.0008050372320670969
704,0.03588017357253185
705,0.0001260311590527682
706,4.4436181040364035e-05
707,7.678505176851996e-05
708,0.0005790451966851187
709,0.2839424419328484
710,6.810365109395796e-05
711,2.8558277607607197e-05
712,0.005128272964915994
713,0.00012076111671153688
714,0.00924285393053835
715,5.213456461712433e-06
716,0.0008366055032242601
717,0.00047173462257419827
718,0.0007845278292341209
719,8.982434650005131e-05
720,4.460289117395457e-12
721,2.833028801904592e-05
722,0.0001287555856604639
723,0.0047699326119594225
724,0.0014681791419705376
725,3.8865519727033506e-12
726,0.00031050714745410666
727,0.0036258543873072366
728,0.008175897319953513
729,0.0013877125035916316
730,0.002350293229953561
731,9.928394428657953e-05
732,0.00022603807335533566
733,2.0036739243841134e-08
734,0.0003022332346386135
735,0.02888681151462889
736,1.0567671646260438e-10
737,6.3480176867100305e-06
738,0.00010207489475401765
739,2.1861354999326494e-05
740,0.0005410032223490921
741,7.146184101983186e-05
742,0.0035595713040094726
743,0.00634042011406985
744,8.115665434648086e-11
745,0.00203181340736225
746,0.010973964346676131
747,2.1378720199544093e-05
748,1.7553771262344784e-05
749,0.02567715143616961
750,0.00028297669938445963
751,1.5561785692742668e-06
752,1.0445931635635847e-05
753,1.3337565537573192e-05
754,9.192594553889384e-11
755,1.291080259742479e-05
756,0.0016946652617808985
757,0.004891415189671092
758,6.62898026837316e-05
759,1.645774142400832e-05
760,0.0002227357560231391
761,0.0011516985231476663
762,0.00034966934307152593
763,0.0007550923229838643
764,0.0060778315859953864
765,0.09552372719922268
766,1.5269170013847178e-06
767,0.0011712526533217285
768,5.473024870551888e-05
769,7.265672201570988e-06
770,0.025277749919109384
771,0.00312699966686108
772,9.511951688673313e-05
773,0.0001287555856604639
774,0.00043837442455251386
775,7.182486116574674e-05
776,0.023479836915250307
777,0.11479900269551764
778,2.4821909550960195e-05
779,1.0681901622200616e-07
780,0.00013570232300462326
781,0.008059873233755416
782,0.016909123977410765
783,0.007927883639275707
784,0.00022228014646606675
785,1.4619233846567461e-05
786,0.003920549093683836
787,2.719095049822242e-05
788,2.0802819778528232e-06
789,0.000248309425828725
790,0.0001765342598275052
791,0.0010187904620546319
792,9.129363753631232e-05
793,0.0003898061443459051
794,0.0023160633876391696
795,0.0011856612997695466
796,5.539431717606668e-07
797,0.00031833032989695684
798,6.097711563337148e-13
799,4.463040736206524e-09
800,0.00269493247567028
801,2.6048088150404086e-05
802,0.0013645457965749165
803,1.2858318018785677e-05
804,0.0010360105379439005
805,0.000771759431352612
806,6.626737732581892e-13
807,4.674761972853789e-06
808,9.680492164684245e-13
809,0.8087831380504767
810,0.00035515810215221264
811,4.9387789258369984e-08
812,0.0006980639828439155
813,0.00013418064108490645
814,0.01877848681604393
815,0.011023095816506324
816,0.001108839944885439
817,0.004981695640211868
818,0.0003891424860687444
819,0.00012473579312882944
820,0.021255543576973974
821,0.010341373777753345
822,0.00777381878325217
823,0.13890654811697678
824,0.00022340745237370277
825,0.0007322222731579315
826,8.997642631416264e-05
827,0.0012699535767565343
828,0.0029855376152763805
829,0.0015128544306110187
830,0.00011656623715792276
831,0.012250419982666393
832,0.00016456129024426604
833,8.184874450390515e-05
834,7.738200078759656e-06
835,0.0012372030666412774
836,3.780779401509861e-06
837,0.00017803405483469813
838,3.115191034803587e-07
839,4.799951661156049e-05
840,5.773105839241128e-06
841,2.7930521544429187e-05
842,0.00014981461216565808
843,0.005477171560221527
844,0.0032965735689687685
845,0.0001468527254533226
846,6.603074549237101e-10
847,6.857726951287835e-06
848,3.709503353658894e-06
849,5.212086815441816e-05
850,1.143707963088996e-05
851,2.0940117684040865e-14
852,6.288133970026793e-05
853,0.0024601734943836147
854,1.0577913823633234e-08
855,3.937269634779139e-06
856,9.427420001593598e-06
857,2.1395478792403664e-05
858,0.00023335830945717695
859,0.004158793558517681
860,4.1500606958157046e-05
861,0.0023619745528010304
862,3.7461572934206266e-06
863,2.0198063041644535e-05
864,0.00036036465323097816
865,0.00029110159807488475
866,0.00010553699089380496
867,0.000451134989384019
868,0.0008594655730608697
869,1.7199926307036547e-13
870,7.270170600971736e-06
871,6.886624023594596e-06
872,0.0019109775860909008
873,4.403055775387791e-08
874,0.0003714706394051633
875,0.0006900319572566587
876,0.001613358522306952
877,0.034772800917036335
878,0.00015406481945148058
879,4.63802086706545e-06
880,0.006232738939096539
881,0.00015185411104086166
882,0.0020625006340966225
883,0.06596800460296266
884,0.00849435876320155
885,7.454110959863559e-05
886,3.2712317807322826e-06
887,3.484675067696484e-05
888,6.231430079570903e-07
889,0.0005735344269256126
890,1.7199926307036547e-13
891,2.873008807855168e-05
892,0.0005462392265689165
893,2.1395478792403664e-05
894,0.003103959295713329
895,8.639078047861544e-05
896,0.04355714397920505
897,3.2431585594941385e-07
898,0.021548536224296734
899,9.951429904400722e-06
900,0.0002130165608874771
901,0.0028156096446901725
902,1.4487934656472612e-05
903,0.0005476278171183538
904,0.003053888558794227
905,0.0048381065047742285
906,1.3663894965454038e-05
907,0.019266108034605774
908,0.0004669012053953322
909,0.00026357284013206743
910,1.8864375256509373e-05
911,4.020454673166135e-07
912,1.5421307801811525e-05
913,7.215590085767015e-05
914,0.0027568674729853506
915,0.0006452026588245487
916,3.0218676280815092e-05
917,3.468029518628505e-06
918,2.3851882593263637e-05
919,4.413158870586949e-16
920,0.016151622758614908
921,0.03409236345177897
922,3.08754293742364e-06
923,0.00018059306560854613
924,4.52805086425894e-13
925,0.0028506936459726036
926,1.5351592075352982e-16
927,0.0008917804680893193
928,0.0004980568934302937
929,0.0026104644885769474
930,0.2712706256925275
931,0.001478929808872765
932,0.0068652325471128825
933,3.0421699323017635e-05
934,1.2694721218182143e-05
935,9.016538884311996e-07
936,0.0008783141967445694
937,4.2753117572573547e-16
938,0.0013992682508416816
939,0.004144175397251163
940,4.6281927418464344e-05
941,2.8812617363355737e-15
942,1.81400484339487e-05
943,0.002272723715297344
944,0.0014158548936496099
945,0.02060701413879797
946,1.2403757576883106e-05
947,1.0574572133717502e-06
948,3.4450493724594036e-11
949,1.0848940079574529e-05
950,6.889074984009721e-10
951,0.0005636588685072288
952,3.698834619906806e-06
953,1.1592854527079604e-05
954,0.02908859353957798
955,1.2441932105137627e-05
956,2.8563065411583028e-12
957,1.5351592075352982e-16
958,0.0032209461205393963
959,0.2733666827679263
960,1.2653509628457331e-13
961,9.044987158416834e-13
962,0.0011096219975574282
963,1.3084417696482691e-08
964,0.007337325524259703
965,0.00015685565893423044
966,0.0011491098735543367
967,5.363737154900264e-09
968,0.0008862370746278075
969,3.7144904713291926e-10
970,2.3179773991255256e-05
971,0.00044846379749484183
972,0.00010884772864178632
973,0.0037463379726580233
974,0.0003826019016688453
975,0.00151479182512652
976,0.00043165977440933785
977,0.00022715773968065345
978,6.549986750857715e-10
979,0.008870370980804104
980,6.779605359077617e-10
981,1.1124770878791153e-06
982,0.0006775402850407139
983,0.0005464309952031789
984,6.163444663511882e-05
985,0.020048209738998783
986,0.0003732625496510635
987,0.0012705218299120325
988,4.189102421185087e-05
989,0.009820031254693008
990,5.685756582001512e-07
991,0.0009094160794778042
992,0.0005156029794231352
993,4.5478363505534323e-07
994,1.3425404184798562e-06
995,5.909806072352731e-06
996,1.7974368896465496e-07
997,0.031228524094027054
998,0.0014653357080101168
999,0.002398624580233539
1000,0.010189992721670073
1001,3.620616921852729e-05
1002,0.043634525804697365
1003,7.792819441536243e-08
1004,3.5181526990168484e-05
1005,0.00019511066284556795
1006,0.00039913026329847496
1007,2.0416513066647824e-06
1008,0.09302799929630057
1009,0.020514158811520272
1010,1.6685082896649537e-05
1011,0.00043670901627727637
1012,1.750583789042462e-08
1013,0.0009434671010536772
1014,0.0011399845371320614
1015,1.0074035725516277e-05
1016,0.006637124972642582
1017,0.0010974105861691486
1018,3.2970035138453247e-07
1019,9.595936525978242e-06
1020,5.089990165766677e-05
1021,0.00018223143601242878
1022,0.0006930191494016922
1023,4.650118536726829e-11
1024,4.302594114749373e-06
1025,0.00911983537118562
1026,0.0005719471298530872
1027,2.5668410170037287e-05
1028,1.6408134590716405e-14
1029,5.515097024329428e-05
1030,0.18657565632468112
1031,0.00013294591937187904
1032,0.001778379445923064
1033,7.44567434129569e-10
1034,0.0037515685015860356
1035,1.080834929104829e-08
1036,0.005394936977344092
1037,1.631580032898876e-05
1038,0.0016826429769962084
1039,4.838725277015426e-06
1040,0.002749286942765181
1041,0.0012972670877287496
1042,0.0006611316638726196
1043,2.783274310188519e-05
1044,1.2614773783184821e-05
1045,0.00017554191067476385
1046,1.7102597820314662e-06
1047,9.975767002045268e-10
1048,0.00463859852021658
1049,3.061853177438063e-05
1050,0.05498148744126267
1051,0.0022715906422171132
1052,1.4427907712431759e-05
1053,3.0502640059780875e-12
1054,0.019037577975410728
1055,0.0006702285116941866
1056,5.036254044915093e-09
1057,1.1283185336706289e-05
1058,3.0210652768792288e-05
1059,0.0002904990713980563
1060,0.002884392981570439
1061,0.00817525905319503
1062,0.0003056845806680441
1063,0.0008509778872599612
1064,6.63016563139254e-05
1065,4.264613170694e-16
1066,4.902579724218364e-05
1067,2.6497797262050988e-05
1068,0.0006120641933896048
1069,5.804803662901099e-06
1070,5.620711338891921e-15
1071,0.003196613618689768
1072,0.00022991665104159578
1073,2.4128782680644562e-05
1074,0.00020323697359895916
1075,0.003873469878703861
1076,0.005612917982350058
1077,0.006632839856523811
1078,6.019705686215034e-14
1079,5.44711210109341e-07
1080,0.07645401348931338
1081,1.3918332362169272e-05
1082,0.01456152473558479
1083,1.968208264881314e-14
1084,3.783390024692712e-10
1085,0.0004898551130396612
1086,0.018760260171369253
1087,0.010237129221128126
1088,5.796612664874517e-06
1089,9.151042534047627e-06
1090,3.755315138649452e-08
1091,8.524769959749184e-05
1092,0.0019628317693657464
1093,0.029315966427310606
1094,0.007296468276373749
1095,0.000349499847929915
1096,2.5094226649000695e-05
1097,0.00100847300261632
1098,5.007712442327216e-10
1099,0.00236691476797226
1100,9.535228827663029e-05
1101,0.002461480068406465
1102,0.0008371572140301333
1103,3.168819408515727e-06
1104,0.0011462177210081587
1105,0.0015855226478371928
1106,3.604808768516252e-06
1107,0.0018857054722819628
1108,8.87585257633996e-05
1109,1.060695206079034e-15
1110,6.5661352633386355e-06
1111,0.0003423777556701593
1112,0.00015180963971250607
1113,0.0001514585633858057
1114,0.0009248783405252322
1115,9.38883226921361e-10
1116,8.563929540955237e-05
1117,9.607733583959422e-05
1118,0.00030656613142408774
